idColar,acelerometroEixoX,acelerometroEixoY,acelerometroEixoZ,magnetometroEixoX,magnetometroEixoY,magnetometroEixoZ,giroscopioEixoX,giroscopioEixoY,giroscopioEixoZ,horario,data,velocidadeDeslocamento,comportamento
D3,6707,6956,-11870,923,87,-156,1450,-539,-1588,152127.745,260615,000.0,Pastando
D3,-2104,9323,-14437,599,779,-396,-1580,5753,-127,152129.745,260615,000.0,Pastando
D3,-5873,8005,-16775,-937,1113,26,-2823,2542,-4339,152133.745,260615,000.0,Pastando
D3,-6396,12117,-15883,-1388,771,225,-3024,6873,-1860,152135.745,260615,000.0,Pastando
D3,-2537,7991,-12482,-1749,-329,-586,282,-68,1256,152145.745,260615,000.0,Pastando
D3,-2358,7403,-12351,-1611,-689,-692,-2182,3091,-2327,152147.745,260615,000.0,Pastando
D3,-402,7889,-12777,-1786,197,-289,-892,-86,-2947,162039.747,260615,000.0,Pastando
D3,-536,8507,-12176,-1737,297,-350,-80,709,-2109,162041.747,260615,000.0,Pastando
D3,-4224,5954,-11832,-1466,803,-38,96,-1810,588,162043.747,260615,000.0,Pastando
D3,1451,2255,-5744,-1445,783,318,-2289,5401,3555,162045.747,260615,000.0,Pastando
D3,-4420,5640,-13161,-959,1177,-63,1016,1374,296,162047.747,260615,000.0,Pastando
D3,-6350,6906,-12207,-607,1307,92,1847,664,1333,162154.747,260615,000.0,Pastando
D3,-7800,3574,-15774,-581,1315,42,9731,3682,3705,162156.747,260615,000.0,Pastando
D3,-5085,7591,-9643,-207,1340,-137,-1591,-1954,-1741,162158.747,260615,000.0,Pastando
D3,5856,7871,-11138,-294,1355,142,292,323,-572,162437.747,260615,000.0,EmPe
D3,5519,7745,-11151,-298,1358,134,261,199,-173,162440.747,260615,000.0,EmPe
D3,5887,7772,-11066,-273,1346,152,347,93,-424,162442.747,260615,000.0,EmPe
D3,6072,7514,-11200,-274,1354,163,-40,-201,548,162444.747,260615,000.0,EmPe
D3,6110,7697,-11146,-243,1356,160,143,50,-188,162446.747,260615,000.0,EmPe
D3,5987,7522,-11007,-259,1349,149,11,55,-35,162449.747,260615,000.0,EmPe
D3,7135,7367,-10676,-226,1350,148,-449,1358,218,162451.747,260615,000.0,EmPe
D3,-5529,5777,-12500,-1213,1043,25,609,-1366,-2968,162515.748,260615,000.0,Pastando
D3,-6828,6653,-11174,-182,1345,-11,14,-2439,-742,162517.748,260615,000.0,Pastando
D3,-7043,5922,-11098,-3,1294,-163,2623,2205,1659,162519.748,260615,000.0,Pastando
D3,-7551,6086,-9510,-519,1338,50,2687,95,2511,162521.748,260615,000.0,Pastando
D3,-9636,5561,-10768,-237,1343,-126,731,91,2205,162523.748,260615,000.0,Pastando
D3,-9904,7517,-13088,144,1252,-212,-5484,-6336,-6688,162525.748,260615,000.0,Pastando
D3,-3369,10419,-9824,666,317,-702,-813,407,-895,162709.748,260615,000.0,Pastando
D3,-3020,8355,-11260,625,327,-734,-1266,-2306,-619,162711.748,260615,000.0,Pastando
D3,-6965,9919,-9413,180,30,-1104,-2497,563,-1524,162713.748,260615,000.0,Pastando
D3,-3247,7365,-12317,-738,1227,-18,-1532,808,-3304,163210.748,260615,000.0,Pastando
D3,-9910,1875,-15359,-488,1270,-109,-857,-1026,-22,163212.748,260615,000.0,Pastando
D3,-10127,8617,-17065,-608,1247,181,4723,4350,3357,163214.748,260615,000.0,Pastando
D3,-10886,8313,-14836,465,846,-530,-5326,-7326,-7119,163216.748,260615,000.0,Pastando
D3,-8202,6247,-12887,-72,1257,-87,2527,316,-3829,163218.748,260615,000.0,Pastando
D3,-8498,4919,-11871,-258,1279,-93,1971,-8207,-4249,163221.748,260615,000.0,Pastando
D3,-5516,5377,-10875,206,1040,-482,658,-1944,-3333,163244.748,260615,000.0,Pastando
D3,-4510,5201,-10903,-259,1277,-82,6593,4488,212,163246.748,260615,000.0,Pastando
D3,-8833,10455,-13429,-688,1252,155,-461,1291,-3677,163500.748,260615,000.0,Pastando
D3,-6008,8164,-12321,-1072,1077,209,-59,-628,-3966,163502.748,260615,000.0,Pastando
D3,-4038,8690,-9038,-180,-757,-1069,961,-941,1141,163703.748,260615,000.0,Pastando
D3,-1418,5538,-9061,494,186,-893,1283,35,-9326,163705.748,260615,000.0,Pastando
D3,-4728,6570,-9232,618,407,-699,561,-1955,-1703,163707.748,260615,000.0,Pastando
D3,-2452,8116,-8823,795,154,-535,-555,-1414,-2252,163709.748,260615,000.0,Pastando
D3,-11572,15169,-7867,119,-244,-1127,274,4541,-6057,163711.748,260615,000.0,Pastando
D3,-1610,8617,-9250,428,189,-948,-2099,3861,-1436,163713.748,260615,000.0,Pastando
D3,-7186,7781,-14527,218,1162,-309,-700,-209,-2375,164159.748,260615,000.0,Pastando
D3,-6129,86,-13169,-10,1306,112,2389,-2504,-923,164201.748,260615,000.0,Pastando
D3,-175,7635,-10143,-364,1328,18,-4662,3626,-5468,164204.748,260615,000.0,Pastando
D3,-5497,8643,-16274,-903,-898,-997,815,911,-5051,164711.748,260615,000.0,Pastando
D3,2778,4172,-10808,-1385,-832,-774,1017,5201,6207,164713.748,260615,000.0,Pastando
D3,3707,510,-10240,-1639,-728,-541,-6320,-577,3987,164715.748,260615,000.0,Pastando
D3,-7423,6113,-17702,-1783,-375,-448,1717,-788,-3065,164717.748,260615,000.0,Pastando
D3,-1119,10197,-15358,-1724,-421,-576,1260,-701,1373,164719.748,260615,000.0,Pastando
D3,-8953,7369,-11162,-870,-905,-1053,2887,-1216,-1367,165223.749,260615,000.0,Pastando
D3,-4869,5816,-12040,-1407,-812,-836,-1958,2007,1456,165225.749,260615,000.0,Pastando
D3,-6544,7632,-10990,-1161,-1054,-825,-3311,4128,-400,165227.749,260615,000.0,Pastando
D3,-7786,4772,-11377,-607,-950,-1060,78,-3517,-628,165229.749,260615,000.0,Pastando
D3,-7683,5783,-13441,-953,-1024,-951,-2027,1809,-2446,165231.749,260615,000.0,Pastando
D3,-5751,7863,-9920,-1880,-229,-120,-2210,-1703,193,165519.749,260615,001.5,Pastando
D3,-11436,6361,-15446,-1817,189,97,3702,-3564,4681,165521.749,260615,000.0,Pastando
D3,-4622,4591,-12473,-1838,-112,-317,224,-1239,-1307,165523.749,260615,000.0,Pastando
D3,-10016,9998,-10486,-1406,786,375,-3097,-1504,-1652,165644.749,260615,000.0,Pastando
D3,-7158,10631,-13871,-1519,714,141,-1813,1268,-2104,165646.749,260615,000.0,Pastando
D3,1060,8611,-14613,301,-785,-765,-9,1385,-929,165717.749,260615,003.3,Andando
D3,3829,6580,-11603,595,-573,-605,-3168,2387,3731,165719.749,260615,002.4,Andando
D3,1845,5705,-12103,261,-724,-849,-263,2881,1805,165721.749,260615,003.3,Andando
D3,6669,6056,-12982,403,-666,-760,-2953,-5882,3731,165723.749,260615,003.0,Andando
D3,3107,6960,-12051,-218,-901,-980,-2326,5048,2074,165725.749,260615,003.7,Andando
D3,3533,7526,-10598,-579,-995,-977,2878,-1731,4945,165728.749,260615,003.2,Andando
D3,-2504,5309,-10748,-1547,-786,-631,2143,8066,3460,165732.749,260615,000.0,Pastando
D3,-6074,4034,-11215,-1617,-827,-484,-2059,-1890,304,165734.749,260615,000.0,Pastando
D3,-5827,6862,-11582,-1771,-639,-272,-1160,5807,-524,165736.749,260615,000.0,Pastando
D3,-14728,13952,-16466,-1113,-738,-1016,643,-9645,-16147,165738.749,260615,000.0,Pastando
D3,-11358,8495,-9625,-1186,-987,-770,-607,2825,1496,170124.749,260615,000.0,Pastando
D3,-8997,9791,-5804,-1170,-722,-972,2781,-25,-1931,170128.749,260615,000.0,Pastando
D3,-10585,6314,-7764,-1305,-975,-693,-344,-103,91,170130.749,260615,000.0,Pastando
D3,-11267,5947,-8027,-1286,-959,-739,731,-162,69,170132.749,260615,000.0,Pastando
D3,-10618,5343,-9933,-1301,-1018,-658,2720,-24,671,170134.749,260615,000.0,Pastando
D3,-9148,6497,-7941,-1180,-924,-846,489,422,53,170136.749,260615,000.0,Pastando
D3,-9709,7463,-8438,-1173,-922,-836,450,-12,-196,170138.749,260615,000.0,Pastando
D3,-9277,5573,-8903,-1187,-958,-813,2812,-49,747,170140.749,260615,000.0,Pastando
D3,-9809,7460,-10503,-1155,-930,-851,934,747,494,170219.749,260615,000.0,Pastando
D3,-6809,7713,-11958,-1140,-978,-828,-122,678,231,170221.749,260615,000.0,Pastando
D3,8362,3936,-11522,939,122,146,99,92,9,170253.749,260615,000.0,EmPe
D3,5387,10014,-22367,-789,1162,-407,-5162,-5197,60,170300.749,260615,002.7,Andando
D3,199,5541,-15705,-321,1297,-274,-2053,832,-7250,170302.749,260615,003.2,Andando
D3,5835,5516,-12680,498,1082,-26,878,6360,-4150,170304.749,260615,003.0,Andando
D3,5301,5727,-14161,-529,1314,-89,-1334,2320,73,170306.749,260615,002.8,Andando
D3,4874,6841,-11439,-533,1310,-123,5809,1505,-1970,170308.749,260615,002.7,Andando
D3,6515,5780,-11378,289,1209,175,1187,857,-2525,170313.749,260615,000.0,EmPe
D3,6457,7602,-10976,-512,1307,-148,2190,1538,-4182,170315.749,260615,000.0,EmPe
D3,7159,5726,-11532,-643,1259,-251,-118,2,-26,170317.749,260615,000.0,EmPe
D3,3894,6447,-12797,-971,1159,-161,2752,2375,-6875,170320.749,260615,000.0,EmPe
D3,-8701,6078,-14437,-1326,907,180,512,-7349,-1316,170337.749,260615,000.0,Pastando
D3,-10724,5925,-15824,-1293,934,181,1044,-922,-2034,170341.749,260615,000.0,Pastando
D3,2661,9339,-10496,708,832,-120,-2170,14071,2654,170449.749,260615,004.1,Andando
D3,660,8670,-12450,714,838,145,-427,-7730,-3683,170451.749,260615,004.2,Andando
D3,3999,6526,-8803,-164,1329,132,2901,6760,1019,170454.749,260615,003.8,Andando
D3,-6837,7231,-11476,486,891,-492,1555,-124,2034,170458.749,260615,000.0,Pastando
D3,-1433,9736,-14360,845,533,-188,1479,2451,10103,170500.749,260615,000.0,Pastando
D3,91,8732,-11898,811,377,-378,-823,6211,3665,170502.749,260615,000.0,Pastando
D3,-2502,5050,-12811,-1613,601,43,-3686,4832,-3964,170702.749,260615,000.0,Pastando
D3,-13165,8243,-15823,-1421,806,261,-9054,4032,-5628,170704.749,260615,000.0,Pastando
D3,-2285,8899,-10388,-1666,515,0,-3639,5870,-5219,170706.749,260615,000.0,Pastando
D3,106,4158,-5832,-1742,258,313,8856,1549,1615,170708.749,260615,000.0,Pastando
D3,-2204,4665,-12024,-1677,497,7,-1087,681,-2034,170710.749,260615,000.0,Pastando
D3,-10918,4957,-16453,-1781,246,-159,1556,-10996,-4292,171126.749,260615,000.0,Pastando
D3,-12,-1982,-9300,-1680,475,188,-4871,2751,-8586,171128.749,260615,000.0,Pastando
D3,-5274,4405,-13217,-847,1233,147,2138,1039,2029,171200.749,260615,000.0,Pastando
D3,-2977,10195,-12062,-846,1228,151,-134,2795,94,171202.749,260615,000.0,Pastando
D3,-11176,9259,-14664,-1120,1080,167,-44,-2767,2962,171204.749,260615,000.0,Pastando
D3,-12350,8364,-14648,557,-122,-822,-7170,718,-1142,171533.750,260615,000.0,Pastando
D3,-8795,13622,-15270,492,-217,-864,5619,-3042,3840,171535.750,260615,000.0,Pastando
D3,-6576,9714,-17542,682,156,-688,2858,-1732,2313,171537.750,260615,000.0,Pastando
D3,3535,1480,-3745,218,-243,-1067,1821,-851,-5280,172417.750,260615,000.0,Pastando
D3,-8602,8079,-14021,340,-324,-981,718,127,540,172419.750,260615,000.0,Pastando
D3,-2869,9448,-12230,523,-236,-846,-4529,-1002,-5455,172421.750,260615,000.0,Pastando
D3,-8506,8756,-9529,475,544,-804,-4989,-8929,-13839,172424.750,260615,001.6,Pastando
D3,3581,6101,-5653,-783,1247,-13,1274,3544,-48,172601.750,260615,000.0,Pastando
D3,-3860,1235,-11726,-1088,1109,139,-1036,-3603,-7682,172603.750,260615,000.0,Pastando
D3,-7182,10434,-12379,-1790,450,-267,-185,-272,-4534,172605.750,260615,000.0,Pastando
D3,2096,-3262,-13162,-1707,428,66,1973,13516,-4562,172607.750,260615,000.0,Pastando
D3,5327,6389,-10880,-1623,-811,-526,-719,5980,5593,173043.750,260615,000.0,Pastando
D3,-3898,7228,-8123,-1829,-640,-73,-1482,6728,9312,173045.750,260615,000.0,Pastando
D3,-11474,7910,-10997,-1234,-860,-851,-2717,-1979,-7830,173235.750,260615,000.0,Pastando
D3,-4925,8131,-13064,-1467,-713,-766,-2446,-1011,-2842,173237.750,260615,000.0,Pastando
D3,-2445,6853,-13814,-1409,-750,-799,-47,3356,-2286,173239.750,260615,000.0,Pastando
D3,-2699,6692,-12028,-346,-766,-1079,446,1062,1059,173449.750,260615,000.0,Pastando
D3,1221,5862,-12076,-512,-897,-1033,1339,-635,-2238,173451.750,260615,000.0,Pastando
D3,-10813,2451,-12016,-1709,-756,-303,680,-962,-1610,173523.750,260615,000.0,Pastando
D3,-8379,8444,-11519,-1807,-442,-358,-2344,-2097,-880,173525.750,260615,000.0,Pastando
D3,-4675,3083,-14168,-1631,-775,-502,3228,-847,3527,173527.750,260615,000.0,Pastando
D3,-1392,9500,-18224,-1837,-179,-310,-2838,504,-5626,173641.751,260615,000.0,Pastando
D3,-4282,12214,-14240,-1737,405,-121,940,-357,329,173643.751,260615,000.0,Pastando
D3,-1747,8040,-13753,-1812,-35,-382,348,8294,-3294,173645.751,260615,000.0,Pastando
D3,5753,4245,-8553,-1159,1066,-402,939,-14218,3510,115254.792,270615,004.7,Andando
D3,1873,8601,-12165,-1154,1136,-167,1693,8180,3586,115256.792,270615,004.3,Andando
D3,3488,8992,-11080,-1408,806,-472,4865,-9134,-2586,115334.792,270615,004.6,Andando
D3,2785,7290,-15266,-1618,586,-377,3523,3124,-1972,115336.792,270615,004.2,Andando
D3,6590,12251,-18787,-1531,721,-319,-15767,498,32764,115338.792,270615,005.1,Andando
D3,3428,12319,-14118,-1654,40,-796,-8781,1319,15569,115340.792,270615,003.0,Andando
D3,778,950,-712,-776,1113,-559,-30445,5879,-17227,115448.792,270615,007.1,Andando
D3,5572,9459,-10124,655,939,411,343,-64,-174,120031.793,270615,000.0,EmPe
D3,5607,9664,-10133,675,925,396,244,-100,-144,120034.793,270615,000.0,EmPe
D3,6039,9432,-10822,931,301,-260,-3884,-1141,2113,120126.793,270615,000.0,EmPe
D3,2481,888,-15460,941,-45,-236,2498,3741,-8955,120128.793,270615,000.0,EmPe
D3,2846,7769,-12881,-158,-808,-1034,-1332,-2570,-3308,120257.793,270615,001.6,Pastando
D3,2071,6591,-17342,-245,-842,-1046,4503,-5359,3552,120259.793,270615,000.0,Pastando
D3,6323,7890,-11097,840,764,277,262,47,-92,120350.793,270615,000.0,EmPe
D3,6486,7829,-10992,894,670,245,19,11,-99,120353.793,270615,000.0,EmPe
D3,6424,7802,-11208,867,721,273,114,-53,-207,120358.793,270615,000.0,EmPe
D3,-4094,3495,-12887,-107,1417,-111,313,-1167,1235,120420.793,270615,000.0,Pastando
D3,-6769,4040,-16860,-209,1446,10,460,-738,-3047,120422.793,270615,003.1,Pastando
D3,-4042,4951,-11249,170,1313,-247,-3514,1135,2260,120425.793,270615,000.0,Pastando
D3,148,9893,-11186,240,1349,26,-5139,-1237,-2715,120537.793,270615,000.0,Pastando
D3,717,8263,-11505,400,1258,-29,-1417,-2568,-2636,120539.793,270615,000.0,Pastando
D3,-480,5524,-13118,596,1047,-238,1540,1704,758,120541.793,270615,000.0,Pastando
D3,-5739,11085,-12753,577,993,-409,-2184,2901,2844,120656.793,270615,000.0,Pastando
D3,-8629,8261,-10247,450,612,-864,-1159,-775,3509,120658.793,270615,000.0,Pastando
D3,-7437,9537,-10147,489,321,-917,1601,-3469,7777,120819.793,270615,000.0,Pastando
D3,5612,9574,-9963,812,772,332,1358,1844,-3230,120929.793,270615,000.0,EmPe
D3,4844,10125,-10116,575,1041,426,104,168,-183,120931.793,270615,000.0,EmPe
D3,5575,10062,-9714,275,1211,511,162,-158,-22,120934.793,270615,000.0,EmPe
D3,-6387,10056,-9717,563,591,-758,288,-4232,-1457,121104.793,270615,000.0,Pastando
D3,-8172,8084,-14370,547,512,-802,-475,2838,1808,121106.793,270615,000.0,Pastando
D3,-5282,5836,-13748,635,811,-506,300,-2925,2615,121108.793,270615,000.0,Pastando
D3,-3795,9677,-10974,-1351,1028,-52,272,-319,-3287,121231.793,270615,000.0,Pastando
D3,-1042,10722,-14775,-1518,842,-159,1638,-757,-1073,121233.793,270615,000.0,Pastando
D3,-4300,5083,-12611,-609,1384,276,-200,2270,2039,121235.793,270615,000.0,Pastando
D3,-3989,6267,-10647,-432,1416,123,-612,2461,-655,121309.793,270615,000.0,Pastando
D3,-3678,7313,-10608,-564,1396,208,-515,3076,2102,121311.793,270615,000.0,Pastando
D3,-8578,6385,-10803,-868,1314,288,-2567,-779,-83,121431.793,270615,000.0,Pastando
D3,-3555,2618,-9929,-1027,1212,342,-5548,10545,-7156,121433.793,270615,000.0,Pastando
D3,-6377,12307,-15310,-1177,1140,265,-6517,5295,6006,121435.793,270615,000.0,Pastando
D3,374,7060,-13961,436,-632,-730,615,-3177,2675,121605.793,270615,000.0,Pastando
D3,-118,5737,-11478,14,-811,-915,-2773,1313,-515,121607.793,270615,000.0,Pastando
D3,749,5459,-13434,348,-660,-804,126,-669,-4660,121723.793,270615,000.0,Pastando
D3,-2770,8511,-10662,351,-151,-1003,-30,-3153,2406,121725.793,270615,000.0,Pastando
D3,-5743,5336,-14139,-225,-820,-1015,-789,413,49,121727.793,270615,000.0,Pastando
D3,-5360,6978,-11236,-1042,1198,288,1489,-675,776,122130.793,270615,000.0,Pastando
D3,-301,7956,-12462,-787,1329,142,176,-3078,2623,122132.793,270615,000.0,Pastando
D3,-2557,2526,-13906,-1330,1025,-78,-15,-1300,4649,122159.793,270615,000.0,Pastando
D3,-8495,8368,-12771,-894,1219,427,-4591,303,3696,122201.793,270615,000.0,Pastando
D3,-1846,6797,-10405,586,921,-443,3949,-2132,4116,122604.794,270615,000.0,Pastando
D3,-1522,5984,-8514,593,678,-669,-8,4655,4304,122606.794,270615,000.0,Pastando
D3,-1013,7587,-14374,-1718,464,-325,878,-597,-1923,122652.794,270615,000.0,Pastando
D3,-1045,7195,-14218,-1755,344,-391,-701,-2240,-1697,122654.794,270615,000.0,Pastando
D3,-2592,6327,-8976,198,-192,-1097,3898,5050,-264,123158.794,270615,000.0,Pastando
D3,-6272,5817,-12911,133,-270,-1120,1328,-9376,7501,123200.794,270615,000.0,Pastando
D3,-1022,730,-6388,-401,-726,-1122,-1560,5484,-962,123202.794,270615,000.0,Pastando
D3,-1073,14233,-18208,333,-689,-808,-2393,6346,3220,123204.794,270615,000.0,Pastando
D3,-3881,8438,-12416,485,1104,-291,2054,-1413,-491,123648.794,270615,000.0,Pastando
D3,-6896,8446,-12021,621,787,-533,693,-2551,-1566,123650.794,270615,000.0,Pastando
D3,-1940,9961,-9860,599,73,-838,2672,-1223,3027,123652.794,270615,000.0,Pastando
D3,-11466,11662,-12480,465,704,-768,-2203,1678,-271,123654.794,270615,000.0,Pastando
D3,-3735,8756,-9788,481,1039,-432,-4236,2186,-8218,123656.794,270615,000.0,Pastando
D3,-2113,6923,-11961,576,825,-560,-2950,5086,-4825,123736.794,270615,000.0,Pastando
D3,-3526,9095,-9776,605,745,-589,-151,-3478,-4926,123738.794,270615,000.0,Pastando
D3,-6371,8125,-11680,578,339,-820,-81,4578,-11558,124005.794,270615,000.0,Pastando
D3,-4587,8565,-9808,441,868,-655,-4716,718,1556,124007.794,270615,000.0,Pastando
D3,-869,9157,-13374,85,-357,-1112,-999,3823,783,124048.794,270615,000.0,Pastando
D3,-6714,9768,-10749,238,596,-974,-1841,-13,-1276,124050.794,270615,000.0,Pastando
D3,-4295,1595,-7566,263,984,-685,2377,4286,2390,124052.794,270615,000.0,Pastando
D3,-5810,3488,-12014,482,481,-859,-251,5255,-1060,124054.794,270615,000.0,Pastando
D3,2798,10554,-13774,-599,1397,102,-1448,7303,9925,124224.794,270615,000.0,Pastando
D3,4269,7525,-12037,-340,1433,118,175,-103,-224,124226.794,270615,000.0,Pastando
D3,-5771,10864,-12656,-1797,-211,-537,4257,-9690,6224,124322.794,270615,000.0,Pastando
D3,-9613,9020,-14258,-1867,106,246,-2997,2174,-3019,124324.794,270615,000.0,Pastando
D3,-6180,8884,-10405,-1780,421,236,-5492,2687,2886,124356.794,270615,000.0,Pastando
D3,-11534,12864,-11870,-1839,276,174,-904,-8519,-4249,124358.794,270615,000.0,Pastando
D3,-3127,5185,-11679,-1776,447,108,1008,6981,2579,124400.794,270615,000.0,Pastando
D3,234,8609,-12949,-1835,-217,-458,887,-2065,5228,124402.794,270615,000.0,Pastando
D3,-2549,8823,-11525,-1818,363,-17,2132,1805,4005,124508.794,270615,000.0,Pastando
D3,-6848,4590,-13801,-1828,342,-13,-928,2390,2409,124510.794,270615,000.0,Pastando
D3,-1259,6020,-12730,-1189,1139,136,-1220,-1444,1178,124512.794,270615,000.0,Pastando
D3,235,8698,-9496,-1899,-567,-177,-270,7331,1718,124620.794,270615,000.0,Pastando
D3,560,7682,-6023,-1510,-694,-864,14994,6314,-9392,124622.794,270615,000.0,Pastando
D3,-6371,9707,-10987,-1797,-609,-510,-2124,-1585,-1573,124624.794,270615,000.0,Pastando
D3,-3788,7287,-11537,-1347,982,-40,918,1032,-3959,124656.794,270615,000.0,Pastando
D3,-3297,10351,-12229,-1490,847,-13,1325,-1244,2600,124658.794,270615,000.0,Pastando
D3,-1562,8058,-12546,-1241,1053,-75,689,-253,2975,124700.794,270615,000.0,Pastando
D3,1056,6903,-12728,-1304,1003,-83,-1052,-462,608,124702.794,270615,000.0,Pastando
D3,-4132,14208,-9505,-1531,742,239,-305,-4010,-1112,124803.794,270615,000.0,Pastando
D3,-11480,10221,-8865,-1587,444,610,1393,-1901,1780,124805.794,270615,000.0,Pastando
D3,1368,5538,-9737,-1835,304,82,638,11695,-1440,124807.794,270615,000.0,Pastando
D3,-1036,10580,-12054,-1589,-577,-831,-1298,3515,328,124809.794,270615,000.0,Pastando
D3,2331,8313,-11486,-1028,-856,-1064,4614,6595,4278,124811.794,270615,002.3,Pastando
D3,-710,7025,-13885,-1788,-145,-613,-367,2448,-607,124911.794,270615,000.0,Pastando
D3,-1272,5908,-12083,-1729,-305,-719,3225,-126,5747,124913.794,270615,000.0,Pastando
D3,2068,4347,-13740,-1822,-87,-523,1820,254,1857,124915.794,270615,000.0,Pastando
D3,206,13444,-6263,-1667,-246,-798,-615,-614,-2692,125011.794,270615,000.0,Pastando
D3,-6068,7425,-11844,-1899,-502,-323,-522,2949,-3240,125123.794,270615,000.0,Pastando
D3,-4959,8920,-8047,-1346,-747,-945,-451,1730,-1271,125125.794,270615,000.0,Pastando
D3,5391,4247,-12854,-1355,-309,-1065,3686,4339,-6,125139.794,270615,002.9,Andando
D3,3543,4387,-12565,-1608,177,-763,1808,-1729,-709,125141.794,270615,003.2,Andando
D3,-1626,5856,-12946,-1762,-295,-664,-4087,593,-4401,125143.794,270615,002.3,Pastando
D3,-3066,10023,-10965,-1555,-786,-770,1672,-2611,301,125145.794,270615,000.0,Pastando
D3,-3935,11598,-13773,-1407,923,60,1582,3543,-889,125315.795,270615,000.0,Pastando
D3,-853,6875,-11506,-1356,963,-27,-3884,-224,3637,125317.795,270615,000.0,Pastando
D3,-4425,10848,-10729,-1830,-466,-509,-517,-1287,-1111,125356.795,270615,000.0,Pastando
D3,-8193,8404,-13803,-1766,-676,-538,-1627,-913,-3374,125358.795,270615,000.0,Pastando
D3,-5923,6242,-10019,-1862,202,168,-496,1393,5367,125440.795,270615,000.0,Pastando
D3,-2066,7018,-11098,-939,-845,-1122,2546,401,-512,125707.795,270615,000.0,Pastando
D3,-3468,6570,-14733,-1129,-967,-903,860,-1977,-1791,125709.795,270615,000.0,Pastando
D3,-1134,6053,-12821,-1364,-825,-764,-2865,1348,97,125711.795,270615,000.0,Pastando
D3,7604,8668,-9247,860,464,364,506,-562,-646,130058.795,270615,000.0,Deitado
D3,3427,10091,-11446,733,849,165,1425,214,1045,130101.795,270615,000.0,Deitado
D3,3200,8956,-11637,770,797,110,669,-803,429,130104.795,270615,000.0,Deitado
D3,2867,9178,-11275,804,744,74,995,277,177,130108.795,270615,000.0,Deitado
D3,4391,10350,-9833,898,498,138,183,-37,-321,130214.795,270615,000.0,Deitado
D3,5682,7701,-8714,940,320,150,651,423,5393,130216.795,270615,000.0,Deitado
D3,8872,-2135,-12350,168,-1252,-127,402,-680,-307,130218.795,270615,000.0,Deitado
D3,9501,7654,-9315,859,384,456,234,-29,-143,130243.795,270615,000.0,Deitado
D3,9771,7539,-9153,850,389,473,454,-7,-81,130246.795,270615,000.0,Deitado
D3,9659,7455,-9200,845,396,470,200,-119,-176,130249.795,270615,000.0,Deitado
D3,4519,14153,-11693,768,794,88,3452,-2314,-2006,130339.795,270615,000.0,Deitado
D3,-3254,7945,-12036,647,811,-406,1056,-648,321,130342.795,270615,000.0,Deitado
D3,-3851,5359,-13085,587,740,-560,-56,-34,-22,130345.795,270615,000.0,Deitado
D3,7709,7899,-10308,882,484,317,176,63,-209,130351.795,270615,000.0,Deitado
D3,8102,8466,-9759,882,417,356,263,-10,-223,130431.795,270615,000.0,Deitado
D3,4317,7471,-12127,837,677,62,161,45,-173,130559.795,270615,000.0,Deitado
D3,4376,7737,-11884,834,692,92,161,38,-188,130602.795,270615,000.0,Deitado
D3,8524,7371,-10181,814,570,398,253,-46,-43,130821.795,270615,000.0,Deitado
D3,8143,7889,-10349,877,443,334,-344,-299,52,130824.795,270615,000.0,Deitado
D3,7410,8307,-10213,934,283,238,-164,-289,200,130940.795,270615,000.0,Deitado
D3,6773,9361,-9818,924,353,220,-202,-91,150,130943.795,270615,000.0,Deitado
D3,6717,9376,-10006,918,344,248,138,-48,-186,130947.795,270615,000.0,Deitado
D3,2341,11041,-11139,807,750,59,1597,1749,-610,130950.795,270615,000.0,Deitado
D3,7484,9158,-9165,908,309,271,336,941,-1054,131206.795,270615,000.0,Deitado
D3,7779,8824,-9598,919,299,293,-465,-209,178,131210.795,270615,000.0,Deitado
D3,7241,8891,-9906,875,452,305,-615,-398,162,131403.795,270615,000.0,Deitado
D3,7318,9087,-9762,884,443,320,397,72,-31,131405.795,270615,000.0,Deitado
D3,7565,9489,-9244,900,351,324,-161,680,-1045,131624.795,270615,000.0,Deitado
D3,7699,9140,-9349,900,355,305,-333,99,-148,131626.795,270615,000.0,Deitado
D3,8224,8596,-9210,894,342,326,250,-381,98,131629.795,270615,000.0,Deitado
D3,7705,9363,-9331,899,369,315,736,885,-1132,131632.795,270615,000.0,Deitado
D3,8433,8836,-9434,881,384,346,307,33,-38,131750.795,270615,000.0,Deitado
D3,8101,8435,-9449,887,386,367,29,-82,-327,131752.795,270615,000.0,Deitado
D3,7646,9677,-8785,870,412,383,274,122,-280,131755.795,270615,000.0,Deitado
D3,7442,9548,-9090,854,470,352,596,338,-433,131810.795,270615,000.0,Deitado
D3,7570,8746,-9684,877,454,327,428,228,-89,131812.795,270615,000.0,Deitado
D3,6743,8921,-10450,890,445,224,679,202,-25,132127.796,270615,000.0,Deitado
D3,6538,9682,-9557,906,428,208,-283,34,-149,132129.796,270615,000.0,Deitado
D3,6684,9425,-9824,904,416,239,1173,321,-315,132131.796,270615,000.0,Deitado
D3,6861,8210,-10457,891,453,246,867,-253,115,132133.796,270615,000.0,Deitado
D3,6499,9754,-9425,876,468,273,-957,-187,-273,132207.796,270615,000.0,Deitado
D3,7323,8922,-9760,879,446,278,661,-108,49,132210.796,270615,000.0,Deitado
D3,7063,8696,-9869,893,420,266,-644,-331,-72,132212.796,270615,000.0,Deitado
